,City,Country,Date,Temperature,Humidity,Wind Speed
1152,Skopje,North Macedonia,2023-02-26 18:00:00,13.07,70,1.16
1153,Skopje,North Macedonia,2023-02-26 21:00:00,7.0,78,1.99
1154,Skopje,North Macedonia,2023-02-27 00:00:00,7.13,76,1.7
1155,Skopje,North Macedonia,2023-02-27 03:00:00,6.22,77,1.6
1156,Skopje,North Macedonia,2023-02-27 06:00:00,5.94,76,0.8
1157,Skopje,North Macedonia,2023-02-27 09:00:00,9.65,64,0.55
1158,Skopje,North Macedonia,2023-02-27 12:00:00,12.99,54,1.66
1159,Skopje,North Macedonia,2023-02-27 15:00:00,13.61,52,2.17
1160,Amsterdam,Netherlands,2023-02-22 18:00:00,8.86,88,2.49
1161,Amsterdam,Netherlands,2023-02-22 21:00:00,8.08,90,2.25
1162,Amsterdam,Netherlands,2023-02-23 00:00:00,7.05,94,2.18
1163,Amsterdam,Netherlands,2023-02-23 03:00:00,6.72,94,1.94
1164,Amsterdam,Netherlands,2023-02-23 06:00:00,5.44,97,1.92
1165,Amsterdam,Netherlands,2023-02-23 09:00:00,7.57,87,1.83
1166,Amsterdam,Netherlands,2023-02-23 12:00:00,9.0,77,4.77
1167,Amsterdam,Netherlands,2023-02-23 15:00:00,6.72,71,5.5
1168,Amsterdam,Netherlands,2023-02-23 18:00:00,4.35,76,2.87
1169,Amsterdam,Netherlands,2023-02-23 21:00:00,3.09,74,2.17
1170,Amsterdam,Netherlands,2023-02-24 00:00:00,2.66,73,2.34
1171,Amsterdam,Netherlands,2023-02-24 03:00:00,3.99,72,4.36
1172,Amsterdam,Netherlands,2023-02-24 06:00:00,3.99,86,5.3
1173,Amsterdam,Netherlands,2023-02-24 09:00:00,6.44,86,5.0
1174,Amsterdam,Netherlands,2023-02-24 12:00:00,7.73,74,6.26
1175,Amsterdam,Netherlands,2023-02-24 15:00:00,6.44,73,6.37
1176,Amsterdam,Netherlands,2023-02-24 18:00:00,4.87,70,6.12
1177,Amsterdam,Netherlands,2023-02-24 21:00:00,4.33,72,6.71
1178,Amsterdam,Netherlands,2023-02-25 00:00:00,4.15,75,6.52
1179,Amsterdam,Netherlands,2023-02-25 03:00:00,3.73,80,4.16
1180,Amsterdam,Netherlands,2023-02-25 06:00:00,3.06,82,3.39
1181,Amsterdam,Netherlands,2023-02-25 09:00:00,5.4,64,5.88
1182,Amsterdam,Netherlands,2023-02-25 12:00:00,6.76,53,7.25
1183,Amsterdam,Netherlands,2023-02-25 15:00:00,6.24,56,6.04
1184,Amsterdam,Netherlands,2023-02-25 18:00:00,3.51,71,3.62
1185,Amsterdam,Netherlands,2023-02-25 21:00:00,2.09,68,3.0
1186,Amsterdam,Netherlands,2023-02-26 00:00:00,1.63,67,3.36
1187,Amsterdam,Netherlands,2023-02-26 03:00:00,1.2,60,4.62
1188,Amsterdam,Netherlands,2023-02-26 06:00:00,0.35,62,3.55
1189,Amsterdam,Netherlands,2023-02-26 09:00:00,2.6,52,5.14
1190,Amsterdam,Netherlands,2023-02-26 12:00:00,4.1,42,5.58
1191,Amsterdam,Netherlands,2023-02-26 15:00:00,4.12,43,4.98
1192,Amsterdam,Netherlands,2023-02-26 18:00:00,1.45,58,4.19
1193,Amsterdam,Netherlands,2023-02-26 21:00:00,0.27,62,3.79
1194,Amsterdam,Netherlands,2023-02-27 00:00:00,-0.62,67,2.65
1195,Amsterdam,Netherlands,2023-02-27 03:00:00,-0.77,70,1.89
1196,Amsterdam,Netherlands,2023-02-27 06:00:00,-0.67,74,1.83
1197,Amsterdam,Netherlands,2023-02-27 09:00:00,2.69,59,2.72
1198,Amsterdam,Netherlands,2023-02-27 12:00:00,4.82,45,4.23
1199,Amsterdam,Netherlands,2023-02-27 15:00:00,5.13,42,4.27
1200,Oslo,Norway,2023-02-22 18:00:00,1.23,98,2.71
1201,Oslo,Norway,2023-02-22 21:00:00,1.37,98,4.09
1202,Oslo,Norway,2023-02-23 00:00:00,1.93,98,4.72
1203,Oslo,Norway,2023-02-23 03:00:00,2.58,98,3.97
1204,Oslo,Norway,2023-02-23 06:00:00,2.49,99,0.76
1205,Oslo,Norway,2023-02-23 09:00:00,2.11,94,2.91
1206,Oslo,Norway,2023-02-23 12:00:00,2.79,76,3.64
1207,Oslo,Norway,2023-02-23 15:00:00,1.81,81,1.93
1208,Oslo,Norway,2023-02-23 18:00:00,-1.81,94,1.08
1209,Oslo,Norway,2023-02-23 21:00:00,-2.34,96,0.29
1210,Oslo,Norway,2023-02-24 00:00:00,-0.83,95,0.9
1211,Oslo,Norway,2023-02-24 03:00:00,-0.36,97,1.58
1212,Oslo,Norway,2023-02-24 06:00:00,-1.71,93,2.09
1213,Oslo,Norway,2023-02-24 09:00:00,-0.38,81,2.27
1214,Oslo,Norway,2023-02-24 12:00:00,2.97,63,6.54
1215,Oslo,Norway,2023-02-24 15:00:00,2.26,61,6.19
1216,Oslo,Norway,2023-02-24 18:00:00,1.15,63,6.1
1217,Oslo,Norway,2023-02-24 21:00:00,-0.19,63,4.99
1218,Oslo,Norway,2023-02-25 00:00:00,-1.25,67,4.25
1219,Oslo,Norway,2023-02-25 03:00:00,-5.02,77,2.96
1220,Oslo,Norway,2023-02-25 06:00:00,-5.1,73,3.54
1221,Oslo,Norway,2023-02-25 09:00:00,-1.41,65,3.97
1222,Oslo,Norway,2023-02-25 12:00:00,1.04,61,4.73
1223,Oslo,Norway,2023-02-25 15:00:00,0.73,64,4.36
1224,Oslo,Norway,2023-02-25 18:00:00,-1.34,68,3.94
1225,Oslo,Norway,2023-02-25 21:00:00,-4.17,81,2.08
1226,Oslo,Norway,2023-02-26 00:00:00,-5.15,79,2.23
1227,Oslo,Norway,2023-02-26 03:00:00,-5.81,78,1.95
1228,Oslo,Norway,2023-02-26 06:00:00,-6.19,77,1.81
1229,Oslo,Norway,2023-02-26 09:00:00,-2.43,62,1.63
1230,Oslo,Norway,2023-02-26 12:00:00,1.39,55,1.64
1231,Oslo,Norway,2023-02-26 15:00:00,1.53,68,1.16
1232,Oslo,Norway,2023-02-26 18:00:00,-1.57,84,1.16
1233,Oslo,Norway,2023-02-26 21:00:00,-1.18,84,1.35
1234,Oslo,Norway,2023-02-27 00:00:00,-1.92,87,1.55
1235,Oslo,Norway,2023-02-27 03:00:00,-1.81,84,1.58
1236,Oslo,Norway,2023-02-27 06:00:00,-2.14,84,1.47
1237,Oslo,Norway,2023-02-27 09:00:00,1.63,72,1.51
1238,Oslo,Norway,2023-02-27 12:00:00,5.06,74,1.54
1239,Oslo,Norway,2023-02-27 15:00:00,3.85,89,1.34
1240,Warsaw,Poland,2023-02-22 18:00:00,0.85,69,2.58
1241,Warsaw,Poland,2023-02-22 21:00:00,0.54,70,2.84
1242,Warsaw,Poland,2023-02-23 00:00:00,-0.12,72,3.05
1243,Warsaw,Poland,2023-02-23 03:00:00,-0.79,73,3.24
1244,Warsaw,Poland,2023-02-23 06:00:00,-0.78,74,3.84
1245,Warsaw,Poland,2023-02-23 09:00:00,1.49,62,4.78
1246,Warsaw,Poland,2023-02-23 12:00:00,4.12,52,4.83
1247,Warsaw,Poland,2023-02-23 15:00:00,4.47,56,4.24
1248,Warsaw,Poland,2023-02-23 18:00:00,3.3,66,4.23
1249,Warsaw,Poland,2023-02-23 21:00:00,2.95,74,3.62
1250,Warsaw,Poland,2023-02-24 00:00:00,3.67,89,3.42
1251,Warsaw,Poland,2023-02-24 03:00:00,4.39,92,3.99
1252,Warsaw,Poland,2023-02-24 06:00:00,5.14,95,4.41
1253,Warsaw,Poland,2023-02-24 09:00:00,5.08,90,3.79
1254,Warsaw,Poland,2023-02-24 12:00:00,7.67,58,5.74
1255,Warsaw,Poland,2023-02-24 15:00:00,6.9,58,4.18
1256,Warsaw,Poland,2023-02-24 18:00:00,4.66,74,2.64
1257,Warsaw,Poland,2023-02-24 21:00:00,4.44,91,1.64
1258,Warsaw,Poland,2023-02-25 00:00:00,3.85,95,2.03
1259,Warsaw,Poland,2023-02-25 03:00:00,2.45,96,4.14
1260,Warsaw,Poland,2023-02-25 06:00:00,2.06,93,3.43
1261,Warsaw,Poland,2023-02-25 09:00:00,2.61,84,4.85
1262,Warsaw,Poland,2023-02-25 12:00:00,3.78,67,4.93
1263,Warsaw,Poland,2023-02-25 15:00:00,2.24,96,2.74
1264,Warsaw,Poland,2023-02-25 18:00:00,1.89,97,2.73
1265,Warsaw,Poland,2023-02-25 21:00:00,1.53,96,2.9
1266,Warsaw,Poland,2023-02-26 00:00:00,1.47,88,3.76
1267,Warsaw,Poland,2023-02-26 03:00:00,-0.34,93,5.41
1268,Warsaw,Poland,2023-02-26 06:00:00,-0.64,85,4.53
1269,Warsaw,Poland,2023-02-26 09:00:00,0.1,72,5.15
1270,Warsaw,Poland,2023-02-26 12:00:00,0.57,68,4.82
1271,Warsaw,Poland,2023-02-26 15:00:00,1.66,58,4.1
1272,Warsaw,Poland,2023-02-26 18:00:00,-0.21,70,3.66
1273,Warsaw,Poland,2023-02-26 21:00:00,-0.87,74,3.66
1274,Warsaw,Poland,2023-02-27 00:00:00,-1.33,76,3.35
1275,Warsaw,Poland,2023-02-27 03:00:00,-1.67,74,3.35
1276,Warsaw,Poland,2023-02-27 06:00:00,-1.9,71,2.89
1277,Warsaw,Poland,2023-02-27 09:00:00,-0.21,52,2.56
1278,Warsaw,Poland,2023-02-27 12:00:00,1.49,41,2.22
1279,Warsaw,Poland,2023-02-27 15:00:00,1.86,40,2.44
1280,Lisbon,Portugal,2023-02-22 18:00:00,14.98,65,5.52
1281,Lisbon,Portugal,2023-02-22 21:00:00,13.94,70,7.54
1282,Lisbon,Portugal,2023-02-23 00:00:00,12.47,69,7.54
1283,Lisbon,Portugal,2023-02-23 03:00:00,10.18,62,6.6
1284,Lisbon,Portugal,2023-02-23 06:00:00,10.59,56,8.18
1285,Lisbon,Portugal,2023-02-23 09:00:00,10.68,58,7.4
1286,Lisbon,Portugal,2023-02-23 12:00:00,12.81,46,8.36
1287,Lisbon,Portugal,2023-02-23 15:00:00,12.93,46,8.39
1288,Lisbon,Portugal,2023-02-23 18:00:00,10.81,58,6.86
1289,Lisbon,Portugal,2023-02-23 21:00:00,9.45,61,5.53
1290,Lisbon,Portugal,2023-02-24 00:00:00,8.76,64,3.56
1291,Lisbon,Portugal,2023-02-24 03:00:00,8.7,65,2.46
1292,Lisbon,Portugal,2023-02-24 06:00:00,7.82,70,1.51
1293,Lisbon,Portugal,2023-02-24 09:00:00,9.04,68,0.52
1294,Lisbon,Portugal,2023-02-24 12:00:00,11.19,61,2.8
1295,Lisbon,Portugal,2023-02-24 15:00:00,12.24,55,4.52
1296,Lisbon,Portugal,2023-02-24 18:00:00,10.63,64,4.52
1297,Lisbon,Portugal,2023-02-24 21:00:00,9.69,71,3.82
1298,Lisbon,Portugal,2023-02-25 00:00:00,8.34,77,3.6
1299,Lisbon,Portugal,2023-02-25 03:00:00,8.28,80,3.29
1300,Lisbon,Portugal,2023-02-25 06:00:00,6.6,94,2.89
1301,Lisbon,Portugal,2023-02-25 09:00:00,5.23,93,4.65
1302,Lisbon,Portugal,2023-02-25 12:00:00,7.7,80,4.94
1303,Lisbon,Portugal,2023-02-25 15:00:00,10.16,64,2.49
1304,Lisbon,Portugal,2023-02-25 18:00:00,9.51,70,1.27
1305,Lisbon,Portugal,2023-02-25 21:00:00,8.01,75,2.44
1306,Lisbon,Portugal,2023-02-26 00:00:00,7.19,73,1.46
1307,Lisbon,Portugal,2023-02-26 03:00:00,7.07,73,1.65
1308,Lisbon,Portugal,2023-02-26 06:00:00,7.08,73,1.89
1309,Lisbon,Portugal,2023-02-26 09:00:00,9.73,70,1.3
1310,Lisbon,Portugal,2023-02-26 12:00:00,13.89,59,4.44
1311,Lisbon,Portugal,2023-02-26 15:00:00,13.88,64,6.39
1312,Lisbon,Portugal,2023-02-26 18:00:00,12.42,71,5.47
1313,Lisbon,Portugal,2023-02-26 21:00:00,10.53,78,3.63
1314,Lisbon,Portugal,2023-02-27 00:00:00,11.15,74,3.69
1315,Lisbon,Portugal,2023-02-27 03:00:00,10.27,79,3.11
1316,Lisbon,Portugal,2023-02-27 06:00:00,10.95,75,3.18
1317,Lisbon,Portugal,2023-02-27 09:00:00,11.72,78,2.98
1318,Lisbon,Portugal,2023-02-27 12:00:00,14.03,60,2.63
1319,Lisbon,Portugal,2023-02-27 15:00:00,14.62,58,4.72
1320,Bucharest,Romania,2023-02-22 18:00:00,9.98,63,3.44
1321,Bucharest,Romania,2023-02-22 21:00:00,9.37,65,3.45
1322,Bucharest,Romania,2023-02-23 00:00:00,8.52,68,3.48
1323,Bucharest,Romania,2023-02-23 03:00:00,7.12,73,5.17
1324,Bucharest,Romania,2023-02-23 06:00:00,6.37,74,6.08
1325,Bucharest,Romania,2023-02-23 09:00:00,6.15,73,6.79
1326,Bucharest,Romania,2023-02-23 12:00:00,5.35,84,6.47
1327,Bucharest,Romania,2023-02-23 15:00:00,5.52,80,5.61
1328,Bucharest,Romania,2023-02-23 18:00:00,5.75,78,4.84
1329,Bucharest,Romania,2023-02-23 21:00:00,5.85,76,4.28
1330,Bucharest,Romania,2023-02-24 00:00:00,5.76,80,3.7
1331,Bucharest,Romania,2023-02-24 03:00:00,5.77,81,2.86
1332,Bucharest,Romania,2023-02-24 06:00:00,6.2,79,1.92
1333,Bucharest,Romania,2023-02-24 09:00:00,7.26,76,1.17
1334,Bucharest,Romania,2023-02-24 12:00:00,9.02,73,2.09
1335,Bucharest,Romania,2023-02-24 15:00:00,9.7,71,2.72
1336,Bucharest,Romania,2023-02-24 18:00:00,7.36,82,2.09
1337,Bucharest,Romania,2023-02-24 21:00:00,6.61,84,1.87
1338,Bucharest,Romania,2023-02-25 00:00:00,5.84,87,2.11
1339,Bucharest,Romania,2023-02-25 03:00:00,5.35,88,2.18
1340,Bucharest,Romania,2023-02-25 06:00:00,5.97,87,2.48
1341,Bucharest,Romania,2023-02-25 09:00:00,12.45,61,4.01
1342,Bucharest,Romania,2023-02-25 12:00:00,17.36,41,6.01
1343,Bucharest,Romania,2023-02-25 15:00:00,16.0,49,4.21
1344,Bucharest,Romania,2023-02-25 18:00:00,12.07,71,2.92
1345,Bucharest,Romania,2023-02-25 21:00:00,10.85,78,2.19
1346,Bucharest,Romania,2023-02-26 00:00:00,10.41,79,2.49
1347,Bucharest,Romania,2023-02-26 03:00:00,9.38,81,2.89
1348,Bucharest,Romania,2023-02-26 06:00:00,9.14,79,2.26
1349,Bucharest,Romania,2023-02-26 09:00:00,12.05,62,1.05
1350,Bucharest,Romania,2023-02-26 12:00:00,14.8,54,1.05
1351,Bucharest,Romania,2023-02-26 15:00:00,13.77,62,2.89
1352,Bucharest,Romania,2023-02-26 18:00:00,11.24,73,1.5
1353,Bucharest,Romania,2023-02-26 21:00:00,7.48,79,6.28
1354,Bucharest,Romania,2023-02-27 00:00:00,5.41,80,6.0
1355,Bucharest,Romania,2023-02-27 03:00:00,4.52,82,6.48
1356,Bucharest,Romania,2023-02-27 06:00:00,3.08,91,4.46
1357,Bucharest,Romania,2023-02-27 09:00:00,4.61,78,5.75
1358,Bucharest,Romania,2023-02-27 12:00:00,5.83,69,5.39
1359,Bucharest,Romania,2023-02-27 15:00:00,6.64,63,4.74
1360,Moscow,Russia,2023-02-22 18:00:00,-12.07,91,4.48
1361,Moscow,Russia,2023-02-22 21:00:00,-12.53,91,4.47
1362,Moscow,Russia,2023-02-23 00:00:00,-13.67,93,4.49
1363,Moscow,Russia,2023-02-23 03:00:00,-16.65,95,3.9
1364,Moscow,Russia,2023-02-23 06:00:00,-17.09,95,3.94
1365,Moscow,Russia,2023-02-23 09:00:00,-11.29,88,4.28
1366,Moscow,Russia,2023-02-23 12:00:00,-8.46,86,4.16
1367,Moscow,Russia,2023-02-23 15:00:00,-11.82,93,2.96
1368,Moscow,Russia,2023-02-23 18:00:00,-13.44,95,3.16
1369,Moscow,Russia,2023-02-23 21:00:00,-13.45,94,2.95
1370,Moscow,Russia,2023-02-24 00:00:00,-10.97,91,3.39
1371,Moscow,Russia,2023-02-24 03:00:00,-9.62,85,4.3
1372,Moscow,Russia,2023-02-24 06:00:00,-8.27,83,5.02
1373,Moscow,Russia,2023-02-24 09:00:00,-5.45,84,5.48
1374,Moscow,Russia,2023-02-24 12:00:00,-3.87,93,5.55
1375,Moscow,Russia,2023-02-24 15:00:00,-3.24,96,5.25
1376,Moscow,Russia,2023-02-24 18:00:00,-2.25,96,5.24
1377,Moscow,Russia,2023-02-24 21:00:00,-1.87,97,4.29
1378,Moscow,Russia,2023-02-25 00:00:00,-1.45,97,4.02
1379,Moscow,Russia,2023-02-25 03:00:00,-0.57,98,4.18
1380,Moscow,Russia,2023-02-25 06:00:00,0.36,99,4.15
1381,Moscow,Russia,2023-02-25 09:00:00,0.68,99,4.46
1382,Moscow,Russia,2023-02-25 12:00:00,0.8,99,3.99
1383,Moscow,Russia,2023-02-25 15:00:00,0.58,98,3.97
1384,Moscow,Russia,2023-02-25 18:00:00,0.7,98,5.89
1385,Moscow,Russia,2023-02-25 21:00:00,0.94,98,6.08
1386,Moscow,Russia,2023-02-26 00:00:00,0.99,98,7.02
1387,Moscow,Russia,2023-02-26 03:00:00,1.04,99,7.3
1388,Moscow,Russia,2023-02-26 06:00:00,1.1,99,6.42
1389,Moscow,Russia,2023-02-26 09:00:00,0.9,85,6.49
1390,Moscow,Russia,2023-02-26 12:00:00,0.93,88,6.77
1391,Moscow,Russia,2023-02-26 15:00:00,0.47,87,7.75
1392,Moscow,Russia,2023-02-26 18:00:00,-2.89,82,6.88
1393,Moscow,Russia,2023-02-26 21:00:00,-4.02,83,6.95
1394,Moscow,Russia,2023-02-27 00:00:00,-5.57,87,6.21
1395,Moscow,Russia,2023-02-27 03:00:00,-7.05,89,5.73
1396,Moscow,Russia,2023-02-27 06:00:00,-7.26,92,4.62
1397,Moscow,Russia,2023-02-27 09:00:00,-4.51,85,4.58
1398,Moscow,Russia,2023-02-27 12:00:00,-4.38,87,4.25
1399,Moscow,Russia,2023-02-27 15:00:00,-5.46,91,3.42
1400,San Marino,San Marino,2023-02-22 18:00:00,6.78,93,1.09
1401,San Marino,San Marino,2023-02-22 21:00:00,6.6,89,1.46
1402,San Marino,San Marino,2023-02-23 00:00:00,6.12,85,1.63
1403,San Marino,San Marino,2023-02-23 03:00:00,5.65,83,1.45
1404,San Marino,San Marino,2023-02-23 06:00:00,5.45,85,1.29
1405,San Marino,San Marino,2023-02-23 09:00:00,8.84,73,0.43
1406,San Marino,San Marino,2023-02-23 12:00:00,11.34,63,1.28
1407,San Marino,San Marino,2023-02-23 15:00:00,9.42,72,1.22
1408,San Marino,San Marino,2023-02-23 18:00:00,7.57,80,0.83
1409,San Marino,San Marino,2023-02-23 21:00:00,6.88,83,0.9
1410,San Marino,San Marino,2023-02-24 00:00:00,6.63,81,1.05
1411,San Marino,San Marino,2023-02-24 03:00:00,6.06,81,1.68
1412,San Marino,San Marino,2023-02-24 06:00:00,5.75,85,1.93
1413,San Marino,San Marino,2023-02-24 09:00:00,9.42,71,1.43
1414,San Marino,San Marino,2023-02-24 12:00:00,12.89,54,1.6
1415,San Marino,San Marino,2023-02-24 15:00:00,11.99,62,2.35
1416,San Marino,San Marino,2023-02-24 18:00:00,9.45,74,3.48
1417,San Marino,San Marino,2023-02-24 21:00:00,8.86,74,2.44
1418,San Marino,San Marino,2023-02-25 00:00:00,8.16,74,1.93
1419,San Marino,San Marino,2023-02-25 03:00:00,7.35,75,3.07
1420,San Marino,San Marino,2023-02-25 06:00:00,7.38,78,3.08
1421,San Marino,San Marino,2023-02-25 09:00:00,9.82,74,2.36
1422,San Marino,San Marino,2023-02-25 12:00:00,9.78,77,2.47
1423,San Marino,San Marino,2023-02-25 15:00:00,9.02,80,3.34
1424,San Marino,San Marino,2023-02-25 18:00:00,8.33,83,2.31
1425,San Marino,San Marino,2023-02-25 21:00:00,8.45,84,2.05
1426,San Marino,San Marino,2023-02-26 00:00:00,8.15,90,1.4
1427,San Marino,San Marino,2023-02-26 03:00:00,7.69,95,1.2
1428,San Marino,San Marino,2023-02-26 06:00:00,3.25,95,6.42
1429,San Marino,San Marino,2023-02-26 09:00:00,1.32,97,6.3
1430,San Marino,San Marino,2023-02-26 12:00:00,0.21,93,6.93
1431,San Marino,San Marino,2023-02-26 15:00:00,0.06,86,7.77
1432,San Marino,San Marino,2023-02-26 18:00:00,0.03,85,8.19
1433,San Marino,San Marino,2023-02-26 21:00:00,0.01,90,4.52
1434,San Marino,San Marino,2023-02-27 00:00:00,-0.32,98,3.72
1435,San Marino,San Marino,2023-02-27 03:00:00,-0.41,95,3.24
1436,San Marino,San Marino,2023-02-27 06:00:00,-0.28,97,1.57
1437,San Marino,San Marino,2023-02-27 09:00:00,0.22,95,0.51
1438,San Marino,San Marino,2023-02-27 12:00:00,0.75,92,0.61
1439,San Marino,San Marino,2023-02-27 15:00:00,1.08,93,1.72
1440,Belgrade,Serbia,2023-02-22 18:00:00,13.48,58,1.24
1441,Belgrade,Serbia,2023-02-22 21:00:00,12.41,61,1.54
1442,Belgrade,Serbia,2023-02-23 00:00:00,10.67,66,1.71
1443,Belgrade,Serbia,2023-02-23 03:00:00,8.25,74,1.72
1444,Belgrade,Serbia,2023-02-23 06:00:00,7.57,77,1.97
1445,Belgrade,Serbia,2023-02-23 09:00:00,11.35,61,3.33
1446,Belgrade,Serbia,2023-02-23 12:00:00,13.99,53,4.1
1447,Belgrade,Serbia,2023-02-23 15:00:00,11.87,63,5.55
1448,Belgrade,Serbia,2023-02-23 18:00:00,9.03,72,6.14
1449,Belgrade,Serbia,2023-02-23 21:00:00,8.05,76,5.11
1450,Belgrade,Serbia,2023-02-24 00:00:00,7.48,79,3.69
1451,Belgrade,Serbia,2023-02-24 03:00:00,7.31,84,3.13
1452,Belgrade,Serbia,2023-02-24 06:00:00,7.42,82,2.39
1453,Belgrade,Serbia,2023-02-24 09:00:00,9.74,73,2.64
1454,Belgrade,Serbia,2023-02-24 12:00:00,14.39,58,2.98
1455,Belgrade,Serbia,2023-02-24 15:00:00,15.03,55,1.84
1456,Belgrade,Serbia,2023-02-24 18:00:00,11.86,67,2.09
1457,Belgrade,Serbia,2023-02-24 21:00:00,10.76,66,2.72
1458,Belgrade,Serbia,2023-02-25 00:00:00,9.81,67,3.02
1459,Belgrade,Serbia,2023-02-25 03:00:00,10.42,62,4.46
1460,Belgrade,Serbia,2023-02-25 06:00:00,11.22,61,4.79
1461,Belgrade,Serbia,2023-02-25 09:00:00,14.28,53,5.16
1462,Belgrade,Serbia,2023-02-25 12:00:00,9.14,79,6.47
1463,Belgrade,Serbia,2023-02-25 15:00:00,3.9,88,4.14
1464,Belgrade,Serbia,2023-02-25 18:00:00,2.44,95,1.46
1465,Belgrade,Serbia,2023-02-25 21:00:00,1.63,97,0.65
1466,Belgrade,Serbia,2023-02-26 00:00:00,1.68,97,1.45
1467,Belgrade,Serbia,2023-02-26 03:00:00,1.44,99,2.39
1468,Belgrade,Serbia,2023-02-26 06:00:00,1.32,99,2.75
1469,Belgrade,Serbia,2023-02-26 09:00:00,2.29,87,4.0
1470,Belgrade,Serbia,2023-02-26 12:00:00,1.4,94,3.97
1471,Belgrade,Serbia,2023-02-26 15:00:00,1.1,98,2.52
1472,Belgrade,Serbia,2023-02-26 18:00:00,0.9,99,2.51
1473,Belgrade,Serbia,2023-02-26 21:00:00,0.83,100,1.7
1474,Belgrade,Serbia,2023-02-27 00:00:00,0.86,99,1.38
1475,Belgrade,Serbia,2023-02-27 03:00:00,0.78,95,1.86
1476,Belgrade,Serbia,2023-02-27 06:00:00,0.91,89,1.48
1477,Belgrade,Serbia,2023-02-27 09:00:00,2.13,82,1.78
1478,Belgrade,Serbia,2023-02-27 12:00:00,4.0,70,1.64
1479,Belgrade,Serbia,2023-02-27 15:00:00,4.25,71,0.4
1480,Bratislava,Slovakia,2023-02-22 18:00:00,10.55,71,1.92
1481,Bratislava,Slovakia,2023-02-22 21:00:00,10.43,72,2.02
1482,Bratislava,Slovakia,2023-02-23 00:00:00,9.5,77,2.71
1483,Bratislava,Slovakia,2023-02-23 03:00:00,8.51,78,3.46
1484,Bratislava,Slovakia,2023-02-23 06:00:00,7.69,79,3.76
1485,Bratislava,Slovakia,2023-02-23 09:00:00,8.09,72,4.69
1486,Bratislava,Slovakia,2023-02-23 12:00:00,8.45,72,4.33
1487,Bratislava,Slovakia,2023-02-23 15:00:00,8.45,72,3.71
1488,Bratislava,Slovakia,2023-02-23 18:00:00,7.46,77,2.7
1489,Bratislava,Slovakia,2023-02-23 21:00:00,7.27,80,2.25
1490,Bratislava,Slovakia,2023-02-24 00:00:00,7.05,87,1.64
1491,Bratislava,Slovakia,2023-02-24 03:00:00,7.41,90,1.38
1492,Bratislava,Slovakia,2023-02-24 06:00:00,7.92,90,1.25
1493,Bratislava,Slovakia,2023-02-24 09:00:00,10.29,75,2.12
1494,Bratislava,Slovakia,2023-02-24 12:00:00,13.3,57,4.01
1495,Bratislava,Slovakia,2023-02-24 15:00:00,13.16,56,3.87
1496,Bratislava,Slovakia,2023-02-24 18:00:00,9.52,72,2.76
1497,Bratislava,Slovakia,2023-02-24 21:00:00,8.36,83,3.28
1498,Bratislava,Slovakia,2023-02-25 00:00:00,7.3,88,2.43
1499,Bratislava,Slovakia,2023-02-25 03:00:00,6.41,85,6.92
1500,Bratislava,Slovakia,2023-02-25 06:00:00,5.11,75,6.97
1501,Bratislava,Slovakia,2023-02-25 09:00:00,5.23,64,6.52
1502,Bratislava,Slovakia,2023-02-25 12:00:00,7.23,46,9.13
1503,Bratislava,Slovakia,2023-02-25 15:00:00,6.49,47,7.56
1504,Bratislava,Slovakia,2023-02-25 18:00:00,3.67,62,6.72
1505,Bratislava,Slovakia,2023-02-25 21:00:00,1.63,64,6.89
1506,Bratislava,Slovakia,2023-02-26 00:00:00,0.65,65,5.93
1507,Bratislava,Slovakia,2023-02-26 03:00:00,-0.09,68,5.42
1508,Bratislava,Slovakia,2023-02-26 06:00:00,-0.43,73,5.38
1509,Bratislava,Slovakia,2023-02-26 09:00:00,2.98,55,6.65
1510,Bratislava,Slovakia,2023-02-26 12:00:00,4.46,45,5.55
1511,Bratislava,Slovakia,2023-02-26 15:00:00,4.29,47,5.57
1512,Bratislava,Slovakia,2023-02-26 18:00:00,1.32,60,5.26
1513,Bratislava,Slovakia,2023-02-26 21:00:00,-0.12,73,5.41
1514,Bratislava,Slovakia,2023-02-27 00:00:00,-0.59,76,4.82
1515,Bratislava,Slovakia,2023-02-27 03:00:00,-1.13,78,3.95
1516,Bratislava,Slovakia,2023-02-27 06:00:00,-1.46,77,3.53
1517,Bratislava,Slovakia,2023-02-27 09:00:00,2.24,52,3.67
1518,Bratislava,Slovakia,2023-02-27 12:00:00,4.71,41,2.75
1519,Bratislava,Slovakia,2023-02-27 15:00:00,4.59,44,2.26
1520,Ljubljana,Slovenia,2023-02-22 18:00:00,11.46,67,1.4
1521,Ljubljana,Slovenia,2023-02-22 21:00:00,10.27,71,1.45
1522,Ljubljana,Slovenia,2023-02-23 00:00:00,8.73,75,1.24
1523,Ljubljana,Slovenia,2023-02-23 03:00:00,7.2,81,0.88
1524,Ljubljana,Slovenia,2023-02-23 06:00:00,6.79,84,0.76
1525,Ljubljana,Slovenia,2023-02-23 09:00:00,9.31,74,0.8
1526,Ljubljana,Slovenia,2023-02-23 12:00:00,10.52,70,1.72
1527,Ljubljana,Slovenia,2023-02-23 15:00:00,9.33,81,1.76
1528,Ljubljana,Slovenia,2023-02-23 18:00:00,7.38,92,1.18
1529,Ljubljana,Slovenia,2023-02-23 21:00:00,7.16,92,0.96
1530,Ljubljana,Slovenia,2023-02-24 00:00:00,6.86,94,1.04
